tweetid,user,content,date,lang,value
8.16E+17,438031133,"@Arissima yyyy gracias, te vamos regalar una playera",Mon Jan 02 06:56:11 +0000 2017,es,P
8.16E+17,4294820953,Ya estuve sola antes y sé que todo estará bien.,Mon Jan 02 04:59:03 +0000 2017,es,P
8.16E+17,1009843813,Primera vez en 5 años que no te doy mis mejores Deseos,Mon Jan 02 04:57:51 +0000 2017,es,N
8.16E+17,1240322828,@mariobautista_ Daría todo por un disco tuyo autografiado,Mon Jan 02 10:28:53 +0000 2017,es,P
8.16E+17,354633062,Neta que mi novio se fue al santo a esta hora? Pa' esos novios mejor ando conmigo misma ya que soy bien antrera,Mon Jan 02 08:11:41 +0000 2017,es,N
8.16E+17,921936421,Y se acabó diciembre mi mes favorito,Mon Jan 02 08:04:44 +0000 2017,es,P
8.16E+17,289190391,"@HazzaLovesMe69 Que raro, desde hace rato que tengo los DMs desbloqueados ¿Pasó algo?",Mon Jan 02 08:04:44 +0000 2017,es,NONE
8.16E+17,921936421,Hoy todo el día estuve triste porque ya mero entro a la facu,Mon Jan 02 08:04:28 +0000 2017,es,N
8.16E+17,55370359,"Como no va a ser esencial lo bonito de la vida, su bella amistad.",Mon Jan 02 06:28:54 +0000 2017,es,P
8.16E+17,206771547,Como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social.,Mon Jan 02 06:12:31 +0000 2017,es,N
8.16E+17,242585247,le mande un mensaje a mi ibf por año nuevo y aun no me contesta jajaj,Mon Jan 02 07:13:16 +0000 2017,es,NEU
8.16E+17,1959818096,@DignaRabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,Mon Jan 02 08:51:40 +0000 2017,es,P
8.16E+17,40517515,"@pwoblematique la edad jajaja ntc, pues no sé, supongo es normal digamos q me pasó igual pero con los videojuegos encontré mi máximo",Mon Jan 02 07:49:51 +0000 2017,es,P
8.16E+17,242585247,"puras fotos lutteo en mi tl, basta me hacen extrañarlos",Mon Jan 02 07:01:37 +0000 2017,es,N
8.16E+17,150031546,Ya llegue a un punto de mi vida que mi enfermedad es más grande que mis ganas de beber! Perdón amigos les estoy fallando,Mon Jan 02 00:13:51 +0000 2017,es,N
8.16E+17,1915764073,Me da miedo venir a esta clase de lugares no vaya a ser que me tope a algún conocido,Mon Jan 02 00:15:21 +0000 2017,es,N
8.16E+17,796812296,15 días sin uno de esos abrazos mágicos,Mon Jan 02 00:37:13 +0000 2017,es,N
8.15E+17,620418731,"Hoy entre a sephora y los productos de benefit están bien caros, casi salgo llorando de ahí.",Sat Dec 31 03:29:15 +0000 2016,es,N
8.15E+17,7.94E+17,"Última clase de FMA del año Filipino Martial Arts @ Monterrey, Mexico",Sat Dec 31 03:23:47 +0000 2016,es,N
8.15E+17,546993730,"—¿Y la novia mijo? —El concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —Nadie te pela —No",Sat Dec 31 03:47:02 +0000 2016,es,N
8.15E+17,305310902,@michicheel ay jajaja pero si estoy enamorada de apu,Sat Dec 31 02:51:46 +0000 2016,es,P
8.15E+17,255755882,"@ItzeelF18 ¡Con mucho gusto! De entrada, por aquí los mejores deseos para el año que ya llega.",Sat Dec 31 03:52:26 +0000 2016,es,P
8.15E+17,372068768,"@MarqoOrtiz Y ya que recomendaste Black Mirror, incluso la temp. 3 (tan criticada), la anoto entre los pendientes",Sat Dec 31 04:56:29 +0000 2016,es,P
8.15E+17,256764551,Es lo unico que me se de la cancion jajajaja que oso,Sat Dec 31 03:56:59 +0000 2016,es,NEU
8.14E+17,130731981,"O sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad mórbida.",Thu Dec 29 13:48:30 +0000 2016,es,N
