tweetid,user,content,date,lang,value
7.9186E+17,2701106364,@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !,Fri Oct 28 04:30:41 +0000 2016,es,NEU
7.91815E+17,222308248,"si no veo a lali este miercoles no la veo mas, tengo tremenda mala suerte siempre",Fri Oct 28 01:34:07 +0000 2016,es,N
7.9181E+17,143906494,Hoy era un buen día para que Rodolfo Pereyra no me tenga bloqueado,Fri Oct 28 01:14:21 +0000 2016,es,NEU
7.9181E+17,35709180,@mvdsister No seas mala Celina. No te das cuenta que ya sabe dónde lo tiene que llevar?,Fri Oct 28 01:13:27 +0000 2016,es,N
7.91788E+17,509285321,@Rabii_says @moiseshg Fue una semana poco feliz para varios sitios online ¿Ya pueden seguir la transmisión?,Thu Oct 27 23:44:57 +0000 2016,es,N
7.90886E+17,7.07984E+17,@cuervotinelli Buen día Papá !!      :+ TE AMO MUCHO ...,Tue Oct 25 12:01:39 +0000 2016,es,P
7.90732E+17,100292336,"@nachoabalos si, lo ideal sería q te la llevan a tu casa o lugar de trabajo y de paso que sea en un bondi @ElOjoChurrinche @Dmartinez_uy",Tue Oct 25 01:47:50 +0000 2016,es,NEU
7.90759E+17,249938689,Juro que pienso que Glenn sigue vivo como aquella vez y que el y Abraham estan bien,Tue Oct 25 03:37:37 +0000 2016,es,P
7.90725E+17,2937967305,me tendría que dar igual pero no puedo,Tue Oct 25 01:21:52 +0000 2016,es,N
7.90763E+17,2509306220,"@HECTORYEMMI Feliz Cumple que tengas un hermoso dia ,como todos los dias de tu vida",Tue Oct 25 03:53:04 +0000 2016,es,P
7.90764E+17,7.07984E+17,@eltreceoficial yo la vi muy bajoneada y tensa pobre @barvelez ...,Tue Oct 25 03:58:00 +0000 2016,es,N
7.90083E+17,2652257370,Aaa que mala suerte tengo,Sun Oct 23 06:51:38 +0000 2016,es,N
7.90722E+17,18817245,@guuatever @LeidiPonzonia Las teorías anticíclicas que todo sindicalista que se precie defiende.,Tue Oct 25 01:09:09 +0000 2016,es,NONE
7.89609E+17,855165086,Me gusta sacarle una sonrisa siempre que uno le saca solo lágrimas (y),Fri Oct 21 23:26:23 +0000 2016,es,P
7.88001E+17,35709180,"@dannyviLe Es la pelada. Si los estudios dicen que te hace más alto y más fuerte, seguro que también más joven",Mon Oct 17 12:56:31 +0000 2016,es,P
7.87883E+17,2509306220,"@solesalva lo mismo vos ,cuidate",Mon Oct 17 05:08:23 +0000 2016,es,P
7.87891E+17,158109791,"@diverso_alex no, uruguay son 3 millones, no me siguen tres millones jajajajajajaj vos sos tarado? Te sigo si",Mon Oct 17 05:42:06 +0000 2016,es,NEU
7.87859E+17,1408992782,@KevinistaOk que egoísta de tu parte decepcionada,Mon Oct 17 03:31:41 +0000 2016,es,N
7.87591E+17,1137705541,"@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita",Sun Oct 16 09:50:18 +0000 2016,es,P
7.87518E+17,166959028,Esta lleno de mosquitos los odiooooo,Sun Oct 16 04:59:40 +0000 2016,es,N
7.93274E+17,1100455837,Ya voy a juntar pastito y agua para los camellos de los reyes magos,Tue Nov 01 02:10:22 +0000 2016,es,NEU
7.93273E+17,1544127726,@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto,Tue Nov 01 02:05:33 +0000 2016,es,NEU
7.9326E+17,2229124164,@AntonellaMombru pq somos mejores y valemos más,Tue Nov 01 01:16:40 +0000 2016,es,P
7.93298E+17,7.07984E+17,@cuervotinelli @lourdesanchezok @elchatoprada que increíble !! Yo nací hace 36 años y nunca tuve Papá o padrino o algo... TREMENDO !!,Tue Nov 01 03:46:30 +0000 2016,es,N
7.93257E+17,7.64518E+17,Yo muchísimo mas . Hablamos al DM y te paso él apartado postal,Tue Nov 01 01:03:59 +0000 2016,es,NEU
7.93442E+17,23956757,@degeronimi @mercadopago muy bueno felicitaciones!! Se necesitaba,Tue Nov 01 13:18:10 +0000 2016,es,P
7.93296E+17,2509306220,@grisel_ok muy bien y vos?ando con ganas de algo dulce,Tue Nov 01 03:39:08 +0000 2016,es,P
7.93343E+17,2869819822,@ZockClient se suman los 2 clicks del mouse y de un click normal de 3 pasa a tener un click de 14 no son macros 2/2,Tue Nov 01 06:45:36 +0000 2016,es,NONE
7.93275E+17,7.55249E+17,Ya extraño romperle las bolas y peliarlas ya se que me extrañan tambien,Tue Nov 01 02:13:05 +0000 2016,es,NEU
7.93262E+17,15657019,"#LaUltimaPalabra Guillermo sos un tipo joven, fachero, andá al dentista a que te haga carillas abajo, cuando hablas solo veo eso",Tue Nov 01 01:21:13 +0000 2016,es,NEU
7.93259E+17,187102885,me siento una esclava hebrea siempre sufriendo,Tue Nov 01 01:10:15 +0000 2016,es,N
7.93256E+17,2229124164,@AntonellaMombru si igual si me vas a mostrar una foto no es nada pq prefiero las cosas saladas,Tue Nov 01 01:00:39 +0000 2016,es,NEU
7.96472E+17,7.21388E+17,Empezó a llover y me puse a cantar esta canción jaajjaja,Wed Nov 09 21:59:57 +0000 2016,es,P
7.96467E+17,222308248,"me preocupa la flacura de la china, posta. NO era asi de flaca ella",Wed Nov 09 21:36:38 +0000 2016,es,N
7.96376E+17,513756113,@GramaticaReal por ejemplo si eres MANO larga jaja,Wed Nov 09 15:38:12 +0000 2016,es,NEU
7.96406E+17,7.64518E+17,Solo falta que me siga @CaELiKe Porque La argentina ya me sigue y Facu también,Wed Nov 09 17:35:01 +0000 2016,es,P
7.96409E+17,121819383,@alejandro_mhr el cine de Irán es de los mejores en el mundo,Wed Nov 09 17:47:32 +0000 2016,es,P
7.96471E+17,293627746,"@TiaEuge2011 siempre me gusta leer e informarme, por supuesto. De hecho no es q desconozca el tema, pero x supuesto. Gracias.",Wed Nov 09 21:53:01 +0000 2016,es,NEU
7.96203E+17,2866941253,"@MonteroEnzo1899 hola soy joaquin y tengo aire, arre q no me anda",Wed Nov 09 04:08:47 +0000 2016,es,N
7.96112E+17,7.64518E+17,Si gana Trump que pasará con la bonita,Tue Nov 08 22:09:32 +0000 2016,es,NONE
7.96027E+17,28833624,@selectornectar @eskartas un día de estos en que se acueste borracho lo volvemos dejar igualito!,Tue Nov 08 16:28:40 +0000 2016,es,NEU
7.95952E+17,237116452,hoy entro un poquito más tarde a trabajar #BuenDia,Tue Nov 08 11:33:16 +0000 2016,es,P
7.9596E+17,157745711,"pa en esta parte del año me pongo re melancólica, voy a extrañar tanto ver todos los días a las gurisas",Tue Nov 08 12:03:25 +0000 2016,es,N
7.97428E+17,7.64518E+17,"@RissoConDosEsse Te voy a espoliar ahr no ,lo único que te voy a decir es que esta muy bonita, divertida y tiene un mensaje",Sat Nov 12 13:15:34 +0000 2016,es,P
7.9741E+17,76206145,La verdad que me encanto el #McDiaFeliz en @mvdshopping Un placer estar presente para ayudar! @mcdonaldsuy,Sat Nov 12 12:05:22 +0000 2016,es,P
7.97477E+17,607487771,@freezedolan igual same estoy igual q vos con lo que pusiste el año que viene será,Sat Nov 12 16:31:40 +0000 2016,es,NEU
7.9798E+17,7.64518E+17,"@CAELIFANCY falta poco para tu cumple mi Cami ,te extraño",Mon Nov 14 01:51:50 +0000 2016,es,P
7.97973E+17,402290743,@SantyTkd11 subi a la azotea por tu tweet y esta normal,Mon Nov 14 01:24:06 +0000 2016,es,NONE
7.97971E+17,30862489,@steinpipe @elgaita @mmacri1 @MarioVa52 Juntos y Rodeados de campanas,Mon Nov 14 01:15:37 +0000 2016,es,NEU
7.9797E+17,2673439637,"@PALMERPATO Que lindo ""mundo""ése entre la profe de teatroa los 22,23,aue lindo....""nostalgias""",Mon Nov 14 01:11:37 +0000 2016,es,P
7.97976E+17,7.64518E+17,Yo tengo él grupo perfecto de 7 chicas para ser IBFs grupales,Mon Nov 14 01:33:57 +0000 2016,es,P
7.97967E+17,7.89974E+17,Nada mas lindo que agarrarle el auto sin permiso y salir andar jaja,Mon Nov 14 00:59:09 +0000 2016,es,P
7.98007E+17,7.55249E+17,No tengo cargador que lindo,Mon Nov 14 03:39:43 +0000 2016,es,N
7.97986E+17,2509306220,@grisel_ok como estas ? yo toda las noches ando por aca nena,Mon Nov 14 02:13:13 +0000 2016,es,NEU
7.97916E+17,1582261890,#LosRicosNoPidenPermiso todas las parejas juntas como deberían estar menos la de #rafana voy a llorar,Sun Nov 13 21:34:20 +0000 2016,es,NEU
7.97816E+17,7.64518E+17,"Aparte me siguen las personas ""mas importantes"" de tw",Sun Nov 13 15:00:43 +0000 2016,es,P
7.99365E+17,293627746,"@xkidas @diegodechena Te voy a liberar de mí, así dejás de lloriquear y protestar, chilena huevona. Chauuu",Thu Nov 17 21:35:12 +0000 2016,es,N
7.9927E+17,903200185,"yo no puedo tener rulos ni con las cremas esas, pero me las pongo porque tienen rico olor",Thu Nov 17 15:17:19 +0000 2016,es,NEU
7.99266E+17,186180768,"@RissoLula niña feliz cumple, que pases lindo",Thu Nov 17 15:02:29 +0000 2016,es,P
7.99286E+17,28833624,"@elojodeava hay escabio gratis, pero igual dudo, es duro marchar...",Thu Nov 17 16:20:29 +0000 2016,es,NEU
7.99359E+17,293627746,"@susanagladysfer si discrepa y deja su banca me parecería muy bien, pero así no me gusta, creo q es abuso. Besos, querida Susana.",Thu Nov 17 21:11:59 +0000 2016,es,NEU
7.99384E+17,173278652,Creo que lo peor del trabajo es tener que sacarme los anillos y la pulsera,Thu Nov 17 22:51:24 +0000 2016,es,N
7.99384E+17,237116452,días de frío = agua extremadamente fría para tomar,Thu Nov 17 22:50:14 +0000 2016,es,N
7.99385E+17,1950925981,"@Chorros_uy Una consulta?, varios community manager están preguntándose como se hace para la denuncia del MI y así ganar más seguidores?",Thu Nov 17 22:54:56 +0000 2016,es,NONE
7.993E+17,165054573,Espero que sea el cargador el que este fallando y no el celu!! Me sale mas barato un cargador que un celular jajaja,Thu Nov 17 17:16:13 +0000 2016,es,NEU
7.99297E+17,2519397481,Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente,Thu Nov 17 17:02:58 +0000 2016,es,NEU
7.99203E+17,153448590,@elijuambeltz un canguro GAP como único aliado,Thu Nov 17 10:50:13 +0000 2016,es,NEU
7.99327E+17,293627746,"@Kanalla10 @negromagallanes disfrutá mientras puedas, q prontito se acaba.",Thu Nov 17 19:01:49 +0000 2016,es,N
8.00109E+17,28833624,@_suniac que ya no quedan diseñadores gráficos anarquistas?,Sat Nov 19 22:51:22 +0000 2016,es,NEU
8.00043E+17,1582282165,"@milecorreaa pa bo te juro que no me di cuenta, te extraño enana",Sat Nov 19 18:28:04 +0000 2016,es,N
8.00062E+17,966883776,ves esa sonrisa es falsa como tu amor,Sat Nov 19 19:42:35 +0000 2016,es,N
8.00193E+17,293627746,"@barsacampeon10 Qué horror, la mala suerte de esa pobre niña es tremenda... Pobrecita...",Sun Nov 20 04:24:58 +0000 2016,es,N
8.00191E+17,2509306220,se ve que no me conocen ni un poquito,Sun Nov 20 04:16:42 +0000 2016,es,N
8.00191E+17,2509306220,muy sensible esta la gente hoy dia,Sun Nov 20 04:16:09 +0000 2016,es,N
8.00191E+17,2509306220,"no se puede hacer ningun comentario che ,que feo",Sun Nov 20 04:15:40 +0000 2016,es,N
8.00162E+17,2572879030,Me quiero pelear con alguien y siento que ya estoy grande para andar en bardos,Sun Nov 20 02:22:50 +0000 2016,es,N
8.00161E+17,4042506795,@NeckoLol Eu necko que lastima el lunes no se si me puedo quedar hasta tarde :u es dia de semana tengo liceo (secundaria),Sun Nov 20 02:18:38 +0000 2016,es,N
8.00157E+17,474219596,"@loli_pontes yo me tomé este finde para planificar mi funeral nomas, salí los dos anteriores, si me hubieras dicho antes lo consideraba",Sun Nov 20 02:01:31 +0000 2016,es,N
8.00122E+17,3045712281,"@LovesDalasito uhh que lastima, bueno igual no podia ir a la firma",Sat Nov 19 23:40:28 +0000 2016,es,N
8.00047E+17,7.64518E+17,"Mi celular él táctil esta roto ,entonces después de las clases lo voy a llevar a arreglar Así que pronto podre m…",Sat Nov 19 18:45:06 +0000 2016,es,NEU
8.00139E+17,2943005753,"@NinetalesGD leeel bueno, ahora hablas con mas personas",Sun Nov 20 00:49:02 +0000 2016,es,NONE
8.00024E+17,513756113,Intendente #Flores @FEcheverria50 ¿Qué está haciendo para terminar #RuidosMolestos en #Trinidad? Los derechos de TODOS pasados por arriba,Sat Nov 19 17:14:05 +0000 2016,es,N
7.98699E+17,1656864193,"Uruguay es caritativo, nosotros estamos segundos igualmente",Wed Nov 16 01:28:31 +0000 2016,es,P
7.98693E+17,7.07984E+17,"@cuervotinelli el 27 de diciembre tengo mi primer sesión, luego el 11 de enero... NECESITO HACER ESTO POR MI PARA SENTIRME PLENO !!",Wed Nov 16 01:03:47 +0000 2016,es,P
7.98917E+17,1245933048,"@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal",Wed Nov 16 15:53:11 +0000 2016,es,NEU
7.98803E+17,7.55249E+17,"La tía se levanto y me dijo "" madrugastes o te caistes de la cama?"" Y ni si quiera e dormido",Wed Nov 16 08:21:35 +0000 2016,es,NEU
7.98753E+17,293627746,"Bueno, ya me cansé de poner en su lugar a esos muertos chilenos. Será hasta mañana, amigos",Wed Nov 16 05:02:32 +0000 2016,es,N
7.98755E+17,293627746,"@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.",Wed Nov 16 05:11:45 +0000 2016,es,N
7.99738E+17,35709180,@mister__lemon Está el FA... pero no son profesionales,Fri Nov 18 22:17:06 +0000 2016,es,N
7.99614E+17,1487267186,@KarennPladaa estamos en la misma soy pobre y sin ropa,Fri Nov 18 14:03:03 +0000 2016,es,N
7.98535E+17,48771072,@MarinesStrasser ahhhh es genial eso pero esytoy de viajeeeeee! beso y mucha suerte!!!,Tue Nov 15 14:36:27 +0000 2016,es,P
7.98503E+17,231501802,@Duarteftagus En Argentina el 1° de Diciembre,Tue Nov 15 12:28:34 +0000 2016,es,NONE
7.98557E+17,62065310,@gbudino venite a hablar de tus teóricos virtuales! vengan con otros de la cátedra! también de como usan las polimedias,Tue Nov 15 16:03:02 +0000 2016,es,NONE
7.98546E+17,28833624,@joacobolso y lo peor es que con los republicanos en el gobierno de EEUU el futuro está jodido mismo,Tue Nov 15 15:21:24 +0000 2016,es,N
7.98407E+17,7.55249E+17,"Cuando se acuerda me escribe, mas lenda",Tue Nov 15 06:08:53 +0000 2016,es,NEU
7.98505E+17,231501802,@RochiisuarezBj No tenemos  Pero va a estar en todas las librerías del país y hay varias con tienda online,Tue Nov 15 12:35:26 +0000 2016,es,NONE
7.98521E+17,2867931031,@LilianBertrand @sergiouy125 @jdelossantos201 nooooo obvio yo tampoco nunca jamasssss x eso me lo pregunto quienes fueron? Pero van 3gob,Tue Nov 15 13:39:29 +0000 2016,es,NEU
7.98476E+17,2296700897,Joaco si ves esto te extraño,Tue Nov 15 10:40:37 +0000 2016,es,N
7.99114E+17,293627746,"@xkidas @NCouto2000 @GonzaloCelis Bicampeón? una copa comprada de local, otra inventada x la fifa conmebol. Saludos a Jadue.",Thu Nov 17 04:57:36 +0000 2016,es,N
7.99136E+17,293627746,Digamos que se me hizo un poquiiiito tarde leyendo noticias y escribiendo algo. Será hasta mañana,Thu Nov 17 06:23:03 +0000 2016,es,N
7.99116E+17,293627746,"@xkidas @bambootik @NCouto2000 @GonzaloCelis las tuyas ya se oxidarán, y no vas a ver nunca una siguiente.",Thu Nov 17 05:05:09 +0000 2016,es,N
7.99115E+17,293627746,"@xkidas @bambootik @NCouto2000 @GonzaloCelis copa 15 de América en 2011, cuartos en mundial 2010. Y Chile cómo anduvo en los mundiales?",Thu Nov 17 05:01:21 +0000 2016,es,N
7.98168E+17,2606541221,Voy a extrañar aquellas charlas infinitas!!!,Mon Nov 14 14:18:15 +0000 2016,es,P
7.97681E+17,2509306220,Hoy la luna esta hermosa,Sun Nov 13 06:01:59 +0000 2016,es,P
7.98686E+17,1086921115,Entre al coso cat ese y me descansan,Wed Nov 16 00:35:02 +0000 2016,es,N
7.98716E+17,1100455837,Contestame cuando te pinte total,Wed Nov 16 02:33:49 +0000 2016,es,N
7.98718E+17,1950925981,Yo sabía que la #SuperLuna traería efectos negativos #supermoonfail,Wed Nov 16 02:42:44 +0000 2016,es,N
7.98733E+17,2509306220,@gracma hola nena tanto tiempo .como has estado?te cuento ? yo mas feliz no puedo estar hoy,Wed Nov 16 03:43:43 +0000 2016,es,P
7.9873E+17,1100455837,Diría que estudio también Pero es mentira jajajaaj y yo por ahora mentiroso no soy y Odio Las Mentiras,Wed Nov 16 03:31:26 +0000 2016,es,NEU
7.98747E+17,293627746,"@Valezka38 dolor sería ser chileno, la mugre de América. Chupapijas de los ingleses y del pinocho. Cero copa mundial. Saluditos.",Wed Nov 16 04:39:26 +0000 2016,es,N
7.98751E+17,293627746,"@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas",Wed Nov 16 04:56:00 +0000 2016,es,N
7.98648E+17,7.07984E+17,"@cuervotinelli Me desperté medio mimoso porque soñé con vos !!, hasta cuándo duermo no te salís de mi cabeza ...",Tue Nov 15 22:06:33 +0000 2016,es,P
7.98024E+17,187102885,#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais,Mon Nov 14 04:46:23 +0000 2016,es,N
7.99389E+17,597547065,@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,Thu Nov 17 23:08:50 +0000 2016,es,N
7.99449E+17,120540018,@Pkba88 @gabriel_hgs yo hice humanístico y salve matemática de pedo.,Fri Nov 18 03:07:59 +0000 2016,es,NEU
7.99458E+17,1936145324,Agustin se fue y lo extraño,Fri Nov 18 03:43:06 +0000 2016,es,N
7.99436E+17,4561170015,No hay chance de que empiece una dieta si todo es tan rico,Fri Nov 18 02:15:33 +0000 2016,es,N
7.99387E+17,597547065,@Cronistacom ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,Thu Nov 17 23:03:17 +0000 2016,es,NONE
7.99387E+17,597547065,@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,Thu Nov 17 23:02:31 +0000 2016,es,NONE
7.99413E+17,7.64518E+17,Quieren que les suba links de vídeos motivaciónales ? Les levantará él animo para los exámenes,Fri Nov 18 00:45:32 +0000 2016,es,P
7.99491E+17,305002421,Tengo las patitas frías cuando nos pensás visitar verano??,Fri Nov 18 05:54:31 +0000 2016,es,N
7.9947E+17,28833624,@Eeugenitaa gracias Pippi! (te conté que tu nuevo DT favorito fue mi DT de pendejo?),Fri Nov 18 04:32:13 +0000 2016,es,P
8.04673E+17,86568244,@pr0duc3r ¿Podrías enviarnos tu mail de usuario por MD? Muchas gracias.,Fri Dec 02 13:04:25 +0000 2016,es,NONE
8.03622E+17,1245933048,@Silperpetua era mas facil armar bardo,Tue Nov 29 15:31:33 +0000 2016,es,N
8.03627E+17,166554565,gracias a #RevistaShopNews por el permanente apoyo a nuestro programa de #TV,Tue Nov 29 15:50:18 +0000 2016,es,P
8.05651E+17,294150042,Otro día que me voy a dormir sin su mensaje de buenas noches,Mon Dec 05 05:51:12 +0000 2016,es,N
8.05754E+17,1245933048,"@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted",Mon Dec 05 12:41:24 +0000 2016,es,P
8.05598E+17,1650740077,yo se que me porte mal hoy pero quiero fav,Mon Dec 05 02:23:21 +0000 2016,es,NEU
8.05822E+17,153941877,Paaa jona te extraño primo firme,Mon Dec 05 17:10:43 +0000 2016,es,N
8.05836E+17,86568244,@ForgerPancake Lo trasladaremos al equipo correspondiente. Saludos,Mon Dec 05 18:07:32 +0000 2016,es,NONE
8.06218E+17,2979775329,Por qué ya no aparece cuando le doy like a un video,Tue Dec 06 19:26:01 +0000 2016,es,NONE
8.06241E+17,7.07984E+17,"@cuervotinelli toy en San jose Papá, vine a ver una amiga, recién tamos almorzando , Tqm;3, te veo luego...",Tue Dec 06 20:55:51 +0000 2016,es,P
8.06143E+17,391845077,@bostonriver de parte de un parcial de Fenix.. mucha suerte y ojala clasifiquen a la sudamericana,Tue Dec 06 14:27:29 +0000 2016,es,P
8.06195E+17,174074622,@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes,Tue Dec 06 17:54:56 +0000 2016,es,P
8.06278E+17,99028688,"Los/as uruguayos/as son muy amables. Nadie ha intentado echarme el auto encima en los ceda el paso, al contrario, lo ceden sin problema",Tue Dec 06 23:22:56 +0000 2016,es,P
8.063E+17,722603144,""" Nunca digas de esta agua no beberé, porque el camino es largo y te puede dar sed "" buen descanso Byeee",Wed Dec 07 00:50:20 +0000 2016,es,NEU
8.04356E+17,2503025701,tengo que ir a pando por tercer día consecutivo,Thu Dec 01 16:08:20 +0000 2016,es,NONE
8.04346E+17,231501802,@DianiDeMG ¡Qué bueno! Esas sorpresas emocionan,Thu Dec 01 15:25:45 +0000 2016,es,P
8.04459E+17,35709180,.@PedroBordaberry El Senador itinerante... hay que darle una medalla a su médico personal; no cualquier octogenario aguanta ese trote,Thu Dec 01 22:55:56 +0000 2016,es,N
8.0454E+17,3306705711,Pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo,Fri Dec 02 04:19:25 +0000 2016,es,N
8.04537E+17,7.73433E+17,"Se Viene Tiempos Dificiles , Pero Me La Voy A Bancar Piola",Fri Dec 02 04:04:20 +0000 2016,es,NEU
8.04646E+17,722603144,""" Todo fracaso es condimento que da sabor al éxito "". que tengan un hermoso #viernes comienzo del #findesemana",Fri Dec 02 11:17:55 +0000 2016,es,P
8.04716E+17,142554117,Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee,Fri Dec 02 15:56:09 +0000 2016,es,P
8.04528E+17,2829146945,@Phoyu_Agustina u.u Perdon Es que estaba loquito y Di todos los Unfo perdon,Fri Dec 02 03:28:13 +0000 2016,es,N
8.04527E+17,7.94298E+17,@jugudik Reportate donde adas? Da señales de vida ¡Por Favor!,Fri Dec 02 03:25:11 +0000 2016,es,NONE
8.04523E+17,22786739,Mojo Jojo hizo gigantes a las chicas superpoderosas y ahora no pueden combatir el crimen sin destrozar media Saltadilla,Fri Dec 02 03:11:22 +0000 2016,es,N
8.04506E+17,165962430,"@MarBerrondo2 jajaja hacelo por mi, yo estoy insertada estudiando..",Fri Dec 02 02:03:12 +0000 2016,es,N
8.04534E+17,2612877169,"Había un sueño medio soñado, había un bueno, había un feo, había un malo",Fri Dec 02 03:55:20 +0000 2016,es,NEU
8.04533E+17,7.07984E+17,@FerrCarrillo ta re grande y Preciosa !! Bien Logrado  ...,Fri Dec 02 03:51:28 +0000 2016,es,P
8.04554E+17,1650740077,yo quiero que dios me ayude a conseguir el libro rapido,Fri Dec 02 05:12:08 +0000 2016,es,NEU
8.04146E+17,1936145324,es re triste q a todo mi inicio le pongan cosas en el cc y a mi no,Thu Dec 01 02:12:43 +0000 2016,es,N
8.05808E+17,4299690917,DEVUELTA EMPATE LA CONCHA DE SU MADRE Los duels seran contra ustedes no en unranked aviso Mary perdon pero no quieren skywars,Mon Dec 05 16:17:38 +0000 2016,es,N
8.05796E+17,157745711,"se me borró todo lo de la tarjeta de memoria, toy por caer en depresión miles de fotos maso, la puta madreeeeee",Mon Dec 05 15:28:53 +0000 2016,es,N
8.05873E+17,2571519776,Estoy triste y no se xq,Mon Dec 05 20:35:16 +0000 2016,es,N
8.05547E+17,722298932,@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje,Sun Dec 04 22:59:55 +0000 2016,es,NEU
8.04478E+17,722603144,"Sé tan fuerte que nadie pueda herirte, tan noble que nadie pueda ofenderte y tan original que nadie pueda imitarte.",Fri Dec 02 00:10:01 +0000 2016,es,P
8.04489E+17,1950925981,Querés saber sobre el tiempo? Seguí a @matiasrivero21 Un tipo piola y de buena onda #Meteorología #Uruguay,Fri Dec 02 00:54:08 +0000 2016,es,P
8.04486E+17,2153210372,@EnzoGrilloB Lo tengo en Febrero igual jajaja,Fri Dec 02 00:45:02 +0000 2016,es,NEU
8.043E+17,1245933048,@Silperpetua que lindo no? Buen dia,Thu Dec 01 12:22:35 +0000 2016,es,P
8.04469E+17,293627746,"@vmayo72 ah bueno, desp poné foto, seguro va a estar recontra buena!",Thu Dec 01 23:36:10 +0000 2016,es,P
8.04469E+17,1862180011,@improbable qué lindo que hayas dicho que sí!,Thu Dec 01 23:34:33 +0000 2016,es,P
8.04425E+17,231501802,@larunego @DestacadosUY Pronto subiremos una convocatoria para que los lectores formen parte Gracias por preguntar Laurita,Thu Dec 01 20:40:56 +0000 2016,es,P
8.04429E+17,231501802,@larunego @DestacadosUY ¡¡Qué bueno!! Su trabajo es increíble y esperamos reciba mucho apoyo. Nosotros esperamos sorprenderla,Thu Dec 01 20:57:23 +0000 2016,es,P
8.04212E+17,3309865438,Quien no puede dormir y tiene q trabajar temprano,Thu Dec 01 06:35:35 +0000 2016,es,N
8.04154E+17,4202466617,@racosta86 a ese Sr le veo cara conocida...,Thu Dec 01 02:43:15 +0000 2016,es,NONE
8.04153E+17,839950411,@LuzuGames Que bueno! porque me perdí el directo,Thu Dec 01 02:39:09 +0000 2016,es,P
8.05045E+17,7.64518E+17,Estoy aburrida ... Y nadie esta conectado Bueno CE siempre esta conectad@,Sat Dec 03 13:42:32 +0000 2016,es,NEU
8.05071E+17,100292336,@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.,Sat Dec 03 15:26:16 +0000 2016,es,NEU
8.05037E+17,722603144,"Piensa en grande y tus hechos crecerán, Piensa que puedes y podrás. Todo esta en el estado mental. #BuenFinDeSemana",Sat Dec 03 13:11:02 +0000 2016,es,P
8.05005E+17,1692783181,11:30 juega el dortmund y 12:15 es el clásico de españa y no voy a poder mirar ninguno de los dos,Sat Dec 03 11:04:04 +0000 2016,es,N
8.04745E+17,2435922505,@AndreaLuzuriaga me rompisteS el corazón! es una discusión ardua la del horario; no podés acomodar para entrar a las 11 algunos días?,Fri Dec 02 17:53:18 +0000 2016,es,N
8.0494E+17,2509306220,"@DeVersalles lo sigo y lo leo ,tenga hermoso descanso ,se cuida gracias",Sat Dec 03 06:46:21 +0000 2016,es,P
8.04893E+17,1650740077,@castondarx ay lo extraño lola decile que venga,Sat Dec 03 03:42:10 +0000 2016,es,N
8.04928E+17,7.07984E+17,"@cuervotinelli se le caen los dientes al Payaso Bobito :/, PAPÁ VENI TENGO MIEDO ... !!",Sat Dec 03 06:00:43 +0000 2016,es,N
8.05046E+17,7.64518E+17,Lo que una hace de noche aburrida y muerta de calor... 100% real no fake,Sat Dec 03 13:46:54 +0000 2016,es,N
8.04369E+17,231501802,@Iri_Becaria Está llegando a Argentina. En estos días andará por todos lados seguro,Thu Dec 01 16:57:13 +0000 2016,es,NONE
8.04826E+17,905998764,Estoy feliz xq esta lloviendo,Fri Dec 02 23:15:27 +0000 2016,es,P
8.04864E+17,1650740077,los argentinos son re lindos todos,Sat Dec 03 01:45:27 +0000 2016,es,P
8.04871E+17,2509306220,"@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte",Sat Dec 03 02:11:38 +0000 2016,es,P
8.0488E+17,7.64518E+17,When sos especial Después hagamos skype,Sat Dec 03 02:48:45 +0000 2016,es,P
8.04877E+17,7.07984E+17,"@pedroalfonsoo @cuervotinelli ufffff !! Que bajón , me lo estoy perdiendo...,ME VOY A PEDALEAR CON GOMAS NUEVAS",Sat Dec 03 02:35:58 +0000 2016,es,NEU
